time,Lat.,Long.,Mw,magType
2013-02-12T19:19:13.670Z,42.543,70.907,4.4,mb
2013-02-11T10:48:52.100Z,30.969,78.268,4.6,mb
2013-02-08T19:32:04.480Z,36.082,70.026,4.2,mb
2013-02-08T04:38:10.090Z,36.522,71.471,4.3,mb
2013-02-08T03:54:43.570Z,30.485,69.515,4.5,mb
2013-02-06T19:01:45.700Z,34.247,80.424,4.9,mb
2013-02-06T18:24:57.040Z,36.607,71.114,4,mb
2013-02-05T18:18:30.230Z,36.472,70.653,4.7,mb
2013-02-04T17:47:52.130Z,37.48,70.264,4.6,mb
2013-02-04T08:38:06.030Z,36.519,70.868,4.3,mww
2013-02-03T11:10:31.110Z,36.477,70.795,4.1,mb
2013-02-02T04:13:24.870Z,39.683,74.186,4.5,mb
2013-01-29T08:57:55.560Z,42.521,79.8,4.4,mb
2013-01-28T20:37:08.720Z,42.503,79.655,4.4,mb
2013-01-28T19:47:38.510Z,42.446,79.57,4.6,mb
2013-01-28T19:11:51.540Z,42.563,79.561,4.5,mb
2013-01-28T17:31:45.500Z,42.7,79.541,4.3,mww
2013-01-28T16:46:52.810Z,42.489,79.418,4.3,mb
2013-01-28T16:38:53.580Z,42.605,79.708,6.1,mb
2013-01-26T15:41:17.310Z,39.836,77.291,4.7,mb
2013-01-25T21:08:43.310Z,38.452,73.298,4.1,mb
2013-01-24T10:39:54.780Z,38.711,73.551,4.5,mb
2013-01-24T04:27:24.510Z,40.184,76.256,4.5,mb
2013-01-22T15:49:24.010Z,34.214,80.306,4,mb
2013-01-22T15:09:22.850Z,36.339,68.847,5.2,mb
2013-01-22T10:43:09.970Z,39.44,73.111,4.3,mb
2013-01-17T07:02:37.970Z,36.769,71.321,4.2,mb
2013-01-15T20:34:21.830Z,36.502,70.984,4.6,mb
2013-01-15T03:15:59.760Z,30.159,69.577,4,mb
2013-01-10T21:22:24.280Z,36.483,71.335,4.1,mb
2013-01-08T10:47:44.190Z,39.423,71.847,4.6,mwb
2013-01-05T14:04:06.660Z,36.088,68.917,4.5,mb
2013-01-05T04:32:45.320Z,36.405,71.38,4.8,mb
2013-01-03T22:10:11.000Z,39.648,73.821,4,mb
2013-01-01T23:40:40.540Z,36.613,71.46,4,mb
2013-01-01T04:08:34.870Z,36.525,71.193,4.4,mb
2012-12-29T20:13:05.250Z,36.659,71.175,4.4,mb
2012-12-29T17:50:52.840Z,35.711,70.599,5.5,mb
2012-12-29T12:31:44.070Z,36.693,70.943,4.2,mb
2012-12-25T23:52:04.020Z,39.327,74.743,4.1,mb
2012-12-25T23:09:31.070Z,39.37,74.776,4.5,mb
2012-12-24T14:36:25.730Z,37.45,70.168,4.5,mb
2012-12-23T12:59:48.700Z,36.537,70.177,4,mb
2012-12-23T05:29:30.370Z,36.133,70.082,4.3,mb
2012-12-22T02:55:59.060Z,36.486,71.03,4.1,mb
2012-12-16T10:29:34.960Z,40.013,77.863,4.9,mb
2012-12-14T03:52:56.750Z,35.054,73.829,4.1,mb
2012-12-13T03:52:04.710Z,40.87,73.494,4.2,mb
2012-12-12T17:51:25.690Z,36.423,70.947,4,mb
2012-12-11T08:25:16.330Z,39.511,71.844,4.4,mb
2012-12-08T10:09:40.810Z,38.132,74.131,4.7,mb
2012-12-07T07:29:22.200Z,36.521,70.212,4,mb
2012-12-05T07:26:40.050Z,30.217,67.873,4.3,mb
2012-12-05T00:57:18.000Z,43.062,78.31,4.2,mb
2012-12-04T16:38:42.420Z,37.442,72.201,4.2,mb
2012-12-03T19:06:14.710Z,36.666,70.888,4.3,mb
2012-12-01T17:29:07.580Z,36.476,71.2,4.7,mb
2012-11-30T03:31:04.850Z,36.425,71.083,4.2,mb
2012-11-28T05:30:08.140Z,41.712,77.788,4.7,mb
2012-11-27T12:15:16.870Z,30.9,78.422,4.4,mb
2012-11-26T10:04:34.030Z,41.054,71.604,4.2,mb
2012-11-25T16:04:59.130Z,32.708,71.726,4.3,mb
2012-11-22T21:43:56.710Z,39.893,70.255,4.1,mb
2012-11-20T15:14:13.360Z,36.225,70.398,4,mb
2012-11-20T04:53:34.790Z,30.338,67.425,4.1,mb
2012-11-19T22:38:01.320Z,30.398,67.457,4.5,mb
2012-11-19T17:58:08.800Z,30.492,67.566,4.8,mb
2012-11-19T17:54:07.460Z,30.538,67.584,5.3,mb
2012-11-19T07:31:21.570Z,36.63,71.105,4.2,mb
2012-11-18T13:25:25.860Z,32.964,69.747,4.4,mb
2012-11-18T06:26:18.100Z,39.392,73.739,4,mb
2012-11-16T16:40:16.600Z,37.512,72.052,4.9,mb
2012-11-15T00:25:50.480Z,39.471,73.585,4.2,mb
2012-11-13T16:22:14.990Z,39.859,63.849,4.2,mb
2012-11-11T20:23:12.680Z,32.294,76.331,4,mb
2012-11-11T17:51:56.990Z,36.005,70.393,4.5,mb
2012-11-10T13:04:09.980Z,36.889,71.286,4.1,mb
2012-11-09T05:44:36.400Z,36.878,73.085,4.4,mb
2012-11-08T12:46:10.110Z,36.424,71.352,4.3,ml
2012-11-07T09:07:53.910Z,36.419,70.62,4.4,mww
2012-11-05T23:25:53.590Z,36.123,70.98,4.5,mb
2012-11-04T02:43:50.270Z,36.366,71.251,4.1,mb
2012-11-01T07:35:24.810Z,37.398,70.954,4.1,mb
2012-10-31T01:36:55.360Z,35.998,70.057,4.1,mb
2012-10-30T02:17:32.100Z,36.252,70.82,4.3,mb
2012-10-28T21:09:42.990Z,37.235,69.62,4.3,mb
2012-10-28T12:11:15.390Z,36.423,71.133,4.8,mb
2012-10-27T11:37:56.710Z,39.315,73.534,4.4,mb
2012-10-27T08:00:10.820Z,37.149,70.718,4.2,mb
2012-10-26T01:52:59.790Z,39.881,75.838,4,mb
2012-10-25T07:05:49.510Z,39.718,78.353,4,mb
2012-10-25T00:24:57.500Z,36.993,73.208,4,mb
2012-10-23T04:14:19.760Z,36.286,70.715,4.2,mb
2012-10-21T10:58:28.260Z,38.193,74.135,4.5,mb
2012-10-20T17:31:59.530Z,37.535,69.257,4.7,mb
2012-10-16T19:19:33.910Z,36.734,71.331,4.4,mb
2012-10-15T23:43:46.580Z,35.949,69.683,5,mb
2012-10-14T16:30:09.360Z,40.783,74.064,4.3,mww
2012-10-14T13:17:28.570Z,36.167,69.216,5.1,mb
2012-10-14T09:25:10.540Z,36.107,70.35,4.1,mb
2012-10-13T17:59:08.290Z,36.697,71.194,4.5,mb
2012-10-11T23:54:30.560Z,34.108,73.698,4.6,mb
2012-10-10T00:37:11.020Z,36.243,71.296,4.5,mb
2012-10-08T17:46:20.670Z,31.832,78.444,4.9,mb
2012-10-04T22:10:35.720Z,37.282,72.01,4.4,mb
2012-10-03T15:28:09.100Z,43.016,69.863,4.1,mb
2012-10-03T10:49:26.470Z,32.296,76.254,4.2,mb
2012-10-03T10:04:50.650Z,33.498,75.963,4.1,mb
2012-10-02T19:16:02.310Z,37.178,71.909,4.7,mb
2012-10-02T08:43:35.400Z,37.579,72.355,4.4,mb
2012-10-02T08:34:54.360Z,32.471,76.632,4.8,mb
2012-10-02T03:45:30.090Z,32.401,76.507,4.6,mb
2012-10-01T13:45:35.310Z,40.235,63.891,4,mww
2012-09-30T07:14:41.820Z,38.334,71.39,4.3,mb
2012-09-29T04:25:10.110Z,38.713,70.416,4,mb
2012-09-25T08:33:00.730Z,36.277,69.211,5.2,mb
2012-09-24T21:55:38.810Z,37.243,69.709,4,mb
2012-09-22T08:46:31.670Z,36.462,70.303,4.4,mb
2012-09-21T22:59:25.910Z,36.336,70.214,4.2,mb
2012-09-21T20:38:55.180Z,36.024,73.3,4.2,mb
2012-09-21T17:19:04.250Z,36.513,71.325,4.6,mb
2012-09-21T10:09:27.560Z,40.493,77.427,4.5,mb
2012-09-16T16:16:58.890Z,37.449,76.152,4.2,mb
2012-09-15T05:52:10.450Z,40.405,63.38,4.7,mb
2012-09-14T06:45:09.140Z,36.356,69.753,4.5,mb
2012-09-12T19:29:56.180Z,36.697,71.442,5.1,mb
2012-09-12T05:50:54.770Z,41.799,72.005,4.4,mb
2012-09-10T14:03:17.850Z,39.23,74.272,4.6,mb
2012-09-09T22:07:26.700Z,37.085,78.912,4.1,mb
2012-09-09T21:20:33.530Z,36.824,78.717,4.8,mb
2012-09-09T15:21:22.540Z,36.197,70.611,4.1,mb
2012-09-05T14:24:55.760Z,36.44,71.046,4.3,mb
2012-09-04T07:47:10.970Z,36.891,78.787,4.6,mb
2012-08-30T03:27:25.930Z,32.11,69.765,4.3,mb
2012-08-22T07:57:38.890Z,41.251,68.064,4.2,mb
2012-08-14T02:39:31.110Z,36.541,70.894,4.4,mb
2012-08-14T00:45:51.490Z,36.533,70.095,4.1,mb
2012-08-13T20:32:59.280Z,34.849,73.663,5.4,mb
2012-08-11T09:34:22.790Z,39.963,78.154,5.1,mb
2012-08-08T19:22:18.740Z,35.712,77.535,4.3,mb
2012-08-07T09:43:23.530Z,39.368,77.289,4.4,mb
2012-08-06T14:15:46.550Z,35.804,77.712,4.6,mb
2012-08-06T04:55:26.340Z,36.648,71.44,4.4,mb
2012-08-03T00:02:31.010Z,37.61,72.239,4.3,mb
2012-08-02T18:00:26.210Z,33.731,75.446,4.1,mb
2012-08-01T09:52:22.370Z,39.774,75.556,5,mb
2012-07-31T17:02:35.830Z,36.412,70.989,4.5,mb
2012-07-28T22:51:15.540Z,36.53,70.655,4.2,mb
2012-07-28T00:35:11.350Z,38.755,71.934,4,mb
2012-07-26T05:31:38.020Z,33.466,76.105,4.4,mb
2012-07-26T01:06:31.770Z,38.313,74.008,5.2,mb
2012-07-25T14:51:13.960Z,36.058,69.256,4.7,mb
2012-07-24T20:07:00.270Z,36.433,69.359,4.2,mb
2012-07-23T18:32:31.610Z,39.306,68.283,4.4,mb
2012-07-23T12:10:29.600Z,36.065,69.405,4.6,mb
2012-07-21T18:51:14.970Z,39.131,70.359,4.1,mb
2012-07-19T07:36:35.470Z,37.248,71.375,5.6,mb
2012-07-17T12:00:29.700Z,36.379,71.197,4.1,mb
2012-07-17T10:26:57.150Z,31.296,73.484,4.2,mb
2012-07-17T07:47:10.780Z,36.538,70.808,4.2,mb
2012-07-12T14:44:56.210Z,36.518,71.17,4.7,mb
2012-07-12T14:07:24.190Z,36.356,70.918,4.5,mb
2012-07-12T14:00:34.340Z,36.527,70.906,5.7,mb
2012-07-12T05:35:46.200Z,38.294,74.654,4,mb
2012-07-11T15:22:31.320Z,35.539,76.531,4.1,mb
2012-07-11T14:48:32.820Z,35.622,76.512,4.2,mb
2012-07-03T13:37:34.160Z,39.663,74.201,4.4,mb
2012-07-02T12:24:01.030Z,35.801,68.903,4.5,mb
2012-06-29T08:13:19.040Z,37.58,72.357,4.2,mb
2012-06-29T02:06:58.250Z,37.835,69.454,4.6,mb
2012-06-27T19:36:22.900Z,36.441,79.358,4.1,mb
2012-06-27T18:27:38.980Z,36.475,71.464,4.3,mb
2012-06-26T08:47:02.730Z,34.913,73.633,4.3,mb
2012-06-26T00:32:40.060Z,41.235,74.551,4.4,mb
2012-06-24T21:49:33.060Z,36.543,71.362,4.4,mb
2012-06-24T12:13:02.520Z,34.318,80.248,4.3,mb
2012-06-24T11:22:40.470Z,36.159,70.591,4.4,mb
2012-06-24T02:26:38.820Z,37.359,71.589,4.1,mb
2012-06-22T02:51:39.130Z,36.044,69.355,4.1,mb
2012-06-20T15:05:54.700Z,34.941,73.62,4.3,mb
2012-06-20T13:46:34.620Z,36.559,71.045,4.2,mb
2012-06-15T09:36:20.150Z,30.143,69.283,4.1,mb
2012-06-14T03:08:11.370Z,40.194,77.977,4.1,mb
2012-06-13T15:12:56.250Z,36.465,71.166,4,mb
2012-06-11T08:32:51.700Z,36.248,69.348,4.2,mb
2012-06-11T05:29:11.510Z,36.023,69.351,5.7,mb
2012-06-11T05:02:14.250Z,36.039,69.401,5.4,mb
2012-06-11T05:01:54.380Z,36.036,69.062,4.3,mb
2012-06-10T03:29:40.580Z,36.235,71.028,4.5,mb
2012-06-08T13:42:45.830Z,36.396,70.857,4.3,mb
2012-06-08T06:47:03.620Z,42.631,69.782,4.5,mb
2012-06-08T03:18:41.050Z,36.194,70.771,4,mb
2012-06-06T07:26:14.640Z,44.344,79.888,4.5,mb
2012-06-05T17:43:15.220Z,36.562,70.328,4.2,mb
2012-06-03T23:19:16.720Z,35.829,79.72,4.3,mb
2012-06-01T12:32:27.690Z,39.803,75.194,5.3,mb
2012-05-31T16:03:33.400Z,38.796,70.338,4,mwb
2012-05-30T21:20:56.160Z,43.384,78.745,5.4,mb
2012-05-29T13:49:55.430Z,36.288,70.298,4.1,mb
2012-05-28T15:08:16.410Z,36.784,71.214,4.3,mwr
2012-05-27T16:39:10.600Z,38.815,70.329,4.1,mb
2012-05-27T16:03:58.940Z,36.424,71.357,4.6,mb
2012-05-27T09:29:58.120Z,33.878,72.804,4.6,mb
2012-05-26T03:59:45.770Z,36.004,70.716,4.3,mb
2012-05-23T03:49:47.600Z,36.483,70.427,4.3,mb
2012-05-22T02:55:18.040Z,33.898,72.596,4.2,mb
2012-05-22T02:04:44.800Z,36.295,71.492,4.3,mb
2012-05-21T21:38:38.020Z,37.948,77.11,4.8,mb
2012-05-18T12:45:53.160Z,34.509,69.618,4.8,mb
2012-05-17T15:00:14.140Z,40.001,68.899,4.1,mwb
2012-05-17T12:28:17.410Z,36.34,71.081,4.2,mb
2012-05-14T14:43:40.840Z,37.23,71.702,4.6,mb
2012-05-14T00:12:22.250Z,36.301,70.67,4.2,mb
2012-05-13T00:13:01.560Z,38.884,70.013,4.3,mb
2012-05-12T23:28:43.570Z,38.612,70.354,5.7,mb
2012-05-10T03:04:56.330Z,36.593,71.012,4.1,mww
2012-05-10T02:11:03.640Z,36.608,71.049,4.1,mb
2012-05-09T16:08:50.200Z,36.481,71.119,4.3,mb
2012-05-04T11:05:25.210Z,37.494,71.947,4.3,mb
2012-05-03T06:42:37.150Z,36.347,70.711,4.7,mb
2012-05-01T21:36:36.890Z,35.628,76.495,4,mww
2012-04-30T22:56:10.010Z,37.301,71.935,4,mb
2012-04-27T10:32:45.330Z,38.798,69.823,4.4,mb
2012-04-27T05:49:30.360Z,36.414,71.183,4.5,mb
2012-04-26T05:54:52.590Z,37.42,71.916,4.2,mb
2012-04-24T20:21:27.020Z,37.024,71.404,4,mb
2012-04-23T14:00:32.590Z,37.124,69.707,4,mwb
2012-04-23T06:27:25.880Z,38.366,73.571,4.4,mb
2012-04-21T17:58:06.330Z,38.831,66.333,4.8,mb
2012-04-18T14:49:33.310Z,39.768,77.209,4.4,mb
2012-04-18T14:48:02.610Z,39.968,77.095,4.6,mb
2012-04-17T15:15:58.290Z,36.527,70.13,4.6,mb
2012-04-15T02:57:42.440Z,37.71,72.378,4.2,mb
2012-04-14T20:50:52.680Z,34.189,79.768,4,mb
2012-04-13T06:48:04.240Z,39.823,75.403,4.4,mb
2012-04-12T08:56:29.400Z,37.459,72.078,4.4,mb
2012-04-05T05:45:37.010Z,36.665,71.292,4.3,mb
2012-04-04T14:21:46.380Z,41.851,79.421,4.3,mb
2012-04-02T15:30:09.310Z,37.537,71.909,4.6,mb
2012-03-31T21:42:48.400Z,34.447,73.563,4.2,mb
2012-03-31T04:16:55.530Z,36.496,71.287,4.9,mb
2012-03-28T00:39:49.880Z,36.35,68.762,4.1,mb
2012-03-27T15:49:48.650Z,36.661,71.25,4.1,mb
2012-03-25T12:38:54.280Z,36.124,70.91,4.6,mww
2012-03-23T07:48:27.620Z,36.612,71.047,4.4,mb
2012-03-22T12:54:28.090Z,36.276,68.825,4.3,mb
2012-03-22T04:10:18.420Z,38.904,69.642,4.7,mb
2012-03-20T06:24:45.530Z,39.699,75.807,4,mb
2012-03-20T05:44:18.860Z,36.429,70.947,4.5,mb
2012-03-19T03:09:18.390Z,36.872,73.111,4.1,mb
2012-03-19T01:55:57.960Z,37.003,73.021,4.1,mb
2012-03-15T17:03:34.970Z,36.427,71.489,4.6,mb
2012-03-15T09:22:11.920Z,36.644,73.105,4.1,mb
2012-03-15T08:18:38.610Z,36.543,70.886,4.4,mb
2012-03-13T09:28:37.120Z,36.267,70.641,4.3,mb
2012-03-12T14:05:15.330Z,36.668,73.141,4.2,mww
2012-03-12T14:02:09.700Z,36.905,72.991,4.1,mb
2012-03-12T12:59:09.830Z,36.87,73.004,4.5,mb
2012-03-12T08:37:50.740Z,36.481,73.028,4.5,mb
2012-03-12T08:26:07.170Z,36.674,73.091,4.7,mb
2012-03-12T07:37:54.990Z,36.56,72.913,4.5,mb
2012-03-12T06:47:33.350Z,36.64,72.876,4.5,mb
2012-03-12T06:21:25.300Z,36.447,73.104,4.5,mb
2012-03-12T06:06:40.640Z,36.741,73.152,5.6,mb
2012-03-10T13:00:23.850Z,40.531,77.216,4.3,mb
2012-03-08T18:13:53.090Z,39.861,70.941,4,mb
2012-03-08T01:02:13.880Z,37.433,78.653,4.3,mb
2012-03-07T13:18:23.400Z,32.029,78.109,4.3,mb
2012-03-07T03:03:04.970Z,39.559,73.846,4.4,mb
2012-03-06T22:43:54.240Z,38.076,72.823,4,mb
2012-03-03T03:52:13.560Z,36.066,70.427,4.3,mb
2012-03-02T21:30:50.190Z,40.477,77.213,4.5,mb
2012-03-02T13:40:12.360Z,39.75,74.38,5,mww
2012-03-01T21:17:55.710Z,39.086,71.677,4,mb
2012-03-01T16:05:36.200Z,39.702,74.371,4.7,mb
2012-02-21T19:55:41.790Z,36.68,76.826,4.5,mb
2012-02-20T14:18:03.820Z,35.84,79.835,5,mb
2012-02-20T13:59:23.790Z,35.723,79.717,5,mb
2012-02-20T13:52:34.490Z,35.702,79.603,4.6,mb
2012-02-20T04:18:16.170Z,41.475,73.052,4.4,mb
2012-02-20T03:13:08.160Z,38.712,67.958,4.4,mb
2012-02-20T02:23:59.940Z,41.474,73.027,4.9,mb
2012-02-18T08:46:50.580Z,32.298,70.952,4.7,mb
2012-02-17T04:01:30.610Z,37.315,67.905,4.3,mb
2012-02-16T04:07:20.770Z,36.378,70.892,4.6,mb
2012-02-13T06:03:32.930Z,36.079,68.976,4.6,mb
2012-02-09T19:17:30.550Z,30.986,78.282,5.1,mb
2012-02-05T07:10:16.580Z,41.437,74.784,5.2,mb
2012-02-05T00:07:52.550Z,37.331,72.218,4,mb
2012-02-04T19:22:29.120Z,36.518,70.688,4.7,mb
2012-02-03T23:32:12.430Z,36.389,71.371,4.7,mb
2012-02-03T00:57:56.930Z,36.41,71.52,4.5,mb
2012-01-29T01:25:16.850Z,40.534,72.997,4.5,mb
2012-01-29T00:06:15.080Z,36.606,71.363,4,mb
2012-01-19T07:41:42.640Z,39.421,71.767,4.1,mb
2012-01-19T02:14:43.460Z,36.513,71.011,4.4,mb
2012-01-17T10:40:31.420Z,39.7,73.792,4.2,mb
2012-01-13T22:49:59.510Z,36.009,70.512,5,mb
2012-01-13T21:25:09.230Z,36.36,70.744,4.5,mb
2012-01-08T01:16:57.270Z,36.038,70.394,4.1,mb
2012-01-06T18:58:08.570Z,38.767,70.592,4.2,mb
2012-01-04T16:31:25.020Z,33.624,74.892,4.2,mb
2012-01-03T20:36:48.120Z,35.776,77.346,4.6,mb
2012-01-03T07:40:01.640Z,39.836,77.286,4.5,mb
2012-01-01T14:21:58.990Z,38.706,70.671,4.1,mb
2011-12-29T15:27:23.060Z,38.659,70.762,4.7,mb
2011-12-28T19:19:17.110Z,36.478,70.28,4.7,mb
2011-12-28T03:48:34.250Z,34.141,69.476,4.1,mb
2011-12-26T11:30:28.440Z,35.758,70.183,4.5,mb
2011-12-26T08:35:44.560Z,36.414,70.888,4.8,mb
2011-12-24T09:20:05.060Z,41.42,73.167,4.4,mb
2011-12-22T01:39:00.920Z,37.239,72.048,4.4,mb
2011-12-21T13:59:44.130Z,36.492,70.857,4.6,mb
2011-12-18T12:28:10.530Z,36.383,71.58,4.7,mb
2011-12-15T11:44:42.570Z,38.687,75.53,4.4,mb
2011-12-14T23:03:29.050Z,34.671,69.68,4,mb
2011-12-12T15:02:21.840Z,36.427,71.165,4.9,mb
2011-12-12T11:25:20.270Z,32.207,69.866,4.2,mb
2011-12-07T03:07:49.100Z,36.188,71.622,4.5,mb
2011-12-05T16:10:34.800Z,37.498,71.833,4.6,mb
2011-12-01T12:48:17.710Z,38.31,76.888,4.9,mb
2011-11-29T03:04:54.540Z,38.598,71.847,4.5,mww
2011-11-25T05:32:24.740Z,37.788,74.504,4.7,mb
2011-11-24T20:38:21.990Z,33.757,69.15,4.3,mb
2011-11-24T15:49:50.720Z,36.363,71.355,4.8,mb
2011-11-24T13:25:46.360Z,37.677,74.516,4,mb
2011-11-18T07:31:40.580Z,37.337,72.205,4.7,mb
2011-11-14T15:20:08.880Z,36.248,71.036,4,mb
2011-11-13T17:19:30.050Z,39.418,72.575,4.5,mb
2011-11-11T01:45:33.830Z,35.331,73.027,4.5,mb
2011-11-07T11:59:31.440Z,36.502,71.102,5.6,mb
2011-11-05T03:22:31.530Z,39.393,71.781,4.7,mb
2011-11-04T22:20:55.780Z,35.536,76.346,4,mb
2011-11-03T11:34:19.350Z,36.44,71.372,4.9,mb
2011-11-02T05:55:18.100Z,36.723,68.781,4.6,mb
2011-10-31T02:11:49.270Z,36.367,70.772,4.5,mb
2011-10-28T13:37:28.830Z,42.135,77.571,4.1,mb
2011-10-28T08:50:50.050Z,36.062,70.205,4.2,mb
2011-10-27T04:42:21.070Z,38.303,74.011,4.5,mb
2011-10-24T14:35:14.760Z,41.129,79.551,4.1,mb
2011-10-23T09:19:48.310Z,39.359,71.746,4.5,mb
2011-10-23T01:28:54.030Z,36.894,69.452,4.3,mb
2011-10-22T21:07:39.230Z,32.939,75.811,4.2,mb
2011-10-21T07:20:55.150Z,36.02,71.161,4.4,mb
2011-10-20T13:11:09.560Z,36.725,69.435,4,mb
2011-10-20T08:04:54.180Z,41.154,72.388,4.6,mb
2011-10-20T07:59:37.950Z,40.992,72.503,4.7,mb
2011-10-19T13:31:49.460Z,34.55,69.725,4.3,mb
2011-10-17T00:03:54.540Z,38.46,69.718,4.3,mb
2011-10-16T00:31:10.470Z,35.68,76.377,4.5,mb
2011-10-14T17:40:46.440Z,36.216,71.163,4.1,mb
2011-10-13T18:57:36.250Z,31.889,71.812,4.1,mb
2011-10-13T10:16:10.400Z,41.065,71.071,4.4,mb
2011-10-11T01:17:21.750Z,38.899,70.661,4.5,mww
2011-10-10T22:54:20.590Z,36.627,71.201,4.4,mb
2011-10-09T16:46:25.420Z,35.91,70.658,4.5,mb
2011-10-09T01:45:26.700Z,37.201,77.591,4,mb
2011-10-07T11:17:28.990Z,34.759,73.025,4.4,mb
2011-10-06T16:47:20.430Z,39.426,72.882,4.6,mb
2011-10-04T10:26:27.510Z,38.708,70.416,4.7,mb
2011-10-04T05:51:51.920Z,36.612,68.647,4.6,mb
2011-09-29T01:11:40.780Z,38.522,69.626,4.5,mb
2011-09-27T19:01:35.350Z,38.544,71.951,4.8,mb
2011-09-27T11:02:59.040Z,36.591,76.701,5,mb
2011-09-25T19:18:23.450Z,41.161,71.919,4.4,mb
2011-09-25T12:21:15.190Z,34.444,69.445,4.8,mb
2011-09-24T15:21:34.660Z,34.042,75.249,4.2,mb
2011-09-22T22:28:15.280Z,31.342,69.78,4.1,mb
2011-09-20T08:55:26.990Z,34.549,70.243,4.8,mb
2011-09-15T22:03:37.340Z,36.381,70.573,4.3,mb
2011-09-15T01:50:34.590Z,44.399,79.867,4.4,mb
2011-09-14T11:26:17.160Z,36.474,70.41,4.5,mb
2011-09-08T19:46:49.720Z,38.98,70.696,4.9,mb
2011-09-08T00:15:55.610Z,39.762,75.561,4.4,mb
2011-09-05T20:46:33.660Z,32.8,70.415,4.6,mb
2011-09-04T13:53:13.530Z,36.588,71.38,4.4,mb
2011-08-30T13:22:12.720Z,36.324,70.891,4.6,mb
2011-08-29T08:28:48.650Z,36.846,72.209,4.2,mb
2011-08-26T20:32:40.930Z,36.445,70.727,5.3,mb
2011-08-26T08:55:31.080Z,38.616,78.997,4.8,mb
2011-08-24T13:06:42.280Z,36.473,71.613,4.8,mb
2011-08-23T14:28:56.890Z,36.387,71.178,4.7,mwc
2011-08-23T01:22:56.280Z,33.095,76.858,5.1,mb
2011-08-22T19:14:33.050Z,36.45,70.86,4.8,mb
2011-08-22T16:25:20.820Z,38.516,69.598,4.8,mb
2011-08-21T00:57:48.380Z,30.895,69.848,4.1,mb
2011-08-20T05:31:23.370Z,42.34,71.319,5,mb
2011-08-19T23:49:16.360Z,36.704,69.894,4.9,mwc
2011-08-17T23:52:03.390Z,36.362,69.419,4.9,mb
2011-08-17T00:35:41.920Z,38.6,70.096,4.5,mb
2011-08-14T10:42:17.000Z,38.27,75.604,4.1,mb
2011-08-13T17:59:49.990Z,36.202,71.598,4,mb
2011-08-13T16:58:48.230Z,33.411,68.788,4.3,mwb
2011-08-12T02:28:25.190Z,36.334,70.632,4.3,mb
2011-08-11T10:06:29.350Z,39.955,77.028,5.6,mb
2011-08-08T17:53:23.430Z,36.905,71.201,4.8,mwc
2011-08-06T08:57:41.740Z,36.35,71.103,4.7,mb
2011-08-03T20:37:36.470Z,37.694,70.255,4.3,mb
2011-07-29T21:08:22.040Z,39.703,73.869,4.3,mb
2011-07-28T18:42:35.260Z,33.32,75.998,4.5,mb
2011-07-27T07:14:24.220Z,36.238,71.11,4.7,mb
2011-07-27T03:17:17.110Z,36.23,69.502,4.5,mb
2011-07-21T22:48:26.250Z,36.935,70.645,4.1,mb
2011-07-20T22:07:38.760Z,36.519,70.166,4.6,mb
2011-07-19T19:35:43.480Z,40.081,71.41,6.1,mb
2011-07-19T09:22:06.940Z,38.683,69.754,4.5,mb
2011-07-19T00:03:00.410Z,35.74,68.834,4.5,mb
2011-07-18T19:58:07.390Z,30.962,69.886,4.2,mb
2011-07-12T14:46:14.070Z,34.62,73.315,4.2,mb
2011-07-08T00:47:21.110Z,39.296,73.145,4.5,mb
2011-07-05T18:52:30.810Z,39.413,73.224,4.7,mb
2011-07-05T12:42:09.520Z,36.541,70.89,4.4,mb
2011-06-29T13:58:50.700Z,36.64,71.182,4.5,mb
2011-06-23T19:18:40.390Z,40.305,71.513,4.4,mb
2011-06-21T15:33:18.700Z,38.745,75.103,4.2,mb
2011-06-21T14:47:40.900Z,39.214,72.499,5,mb
2011-06-21T02:04:15.910Z,35.153,75.493,4.5,mb
2011-06-20T21:49:44.780Z,37.632,74.506,4.5,mb
2011-06-20T06:27:18.430Z,30.61,79.338,4.9,mb
2011-06-17T05:28:46.830Z,38.132,72.71,4.3,mb
2011-06-16T10:57:25.140Z,43.163,67.001,4.7,mb
2011-06-14T22:58:31.840Z,36.099,72.633,4.3,mb
2011-06-13T02:15:23.450Z,36.434,71.282,4.3,mb
2011-06-12T02:34:55.410Z,36.008,68.797,4.3,mb
2011-06-10T02:38:05.240Z,36.202,73.038,4.6,mb
2011-06-10T01:33:59.340Z,36.434,71.23,4.2,mb
2011-06-07T21:15:50.910Z,39.361,74.73,4.5,mb
2011-06-07T09:08:29.670Z,32.302,72.354,4.6,mb
2011-06-05T20:41:36.910Z,39.018,70.962,4.5,mb
2011-06-04T12:01:14.800Z,34.467,69.473,4.3,mb
2011-06-04T06:29:54.400Z,34.452,69.364,4.5,mb
2011-06-03T02:28:33.420Z,34.756,72.902,4.2,mb
2011-06-02T21:06:46.510Z,42.542,78.43,4.1,mb
2011-06-01T03:43:33.360Z,34.462,69.198,4.1,mwc
2011-05-30T03:45:09.120Z,32.158,70.012,4.5,mb
2011-05-27T12:01:35.570Z,39.598,75.371,4.4,mb
2011-05-23T13:22:31.630Z,39.401,74.845,4.7,mb
2011-05-22T18:09:53.230Z,36.153,71.334,4.1,mb
2011-05-17T00:30:39.610Z,36.585,71.196,4.9,mb
